#{"t_start": 1605156579.3429224, "env_id": "quad-withArm_1Dof-v0"}
r,l,t,finstate
-635.572789,228,12997.094565,0
1295.44805,117,12997.798467,1
1209.493421,125,12998.568249,1
323.939826,233,13000.497484,1
-1857.132633,401,13003.158412,0
1601.253879,78,13003.254802,1
1349.724664,109,13003.933433,1
-718.922048,401,13006.945672,0
1423.327365,98,13007.614088,1
1250.11753,121,13009.006163,1
613.092134,201,13010.375423,1
1261.944249,121,13011.162161,1
43.088858,255,13012.619476,1
336.345615,257,13014.589683,1
1120.482174,135,13015.276979,1
1242.825343,124,13016.502756,1
298.435159,245,13017.90755,1
1323.468957,114,13018.603035,1
-1403.732174,320,13020.692523,0
-2184.431099,401,13023.721835,0
1274.410617,111,13024.437426,1
1022.382387,145,13025.8052,1
1254.802195,121,13026.561747,1
-2407.147796,353,13029.168819,0
1715.208829,61,13029.242425,1
1239.123739,126,13029.936136,1
1100.314562,139,13031.185999,1
-2391.744821,380,13034.077861,0
1528.139007,82,13034.202015,1
-1799.766052,242,13036.253719,0
-1437.373376,126,13037.037714,0
976.334218,178,13038.380157,1
-344.717082,40,13038.435862,0
1245.535846,118,13039.760243,1
955.488556,145,13040.54174,1
1494.947654,89,13041.252429,1
-2075.895244,268,13043.125183,0
-472.397841,401,13045.837448,0
-1734.512593,214,13047.190362,0
-2155.078643,289,13049.510269,0
942.654876,150,13050.311689,1
-1556.429546,134,13051.100869,0
1282.693237,114,13052.37729,1
1421.177265,98,13053.147951,1
-2351.360101,356,13055.341025,0
-472.636252,88,13056.012492,0
1551.09318,80,13056.614259,1
-1549.974108,135,13057.289601,0
-2077.635134,259,13059.2158,0
1606.055058,76,13059.312626,1
-1651.155324,143,13060.578858,0
-431.032639,83,13061.271339,0
1544.261245,83,13062.115638,1
1470.295755,93,13062.867993,1
1274.598927,111,13063.570573,1
1466.404054,94,13064.25475,1
-2476.114224,380,13066.439012,0
1301.598382,111,13067.220388,1
1346.275791,105,13068.475487,1
1302.555678,113,13069.231609,1
-2252.483723,401,13072.007126,0
1373.843436,102,13072.656042,1
-496.531135,114,13073.294437,0
-413.179699,49,13073.35558,0
-433.778735,87,13074.014345,0
1547.406849,84,13074.642092,1
-690.728991,309,13076.640472,0
-861.82089,401,13079.636354,0
-404.542183,71,13080.279051,0
1182.582531,126,13081.080324,1
-475.025244,71,13081.716844,0
1620.789463,77,13082.384991,1
-2309.244175,401,13085.272359,0
1226.199889,120,13085.957324,1
-473.253222,130,13086.633777,0
872.437688,166,13087.904961,1
-455.543857,112,13088.567455,0
-523.523986,401,13091.228234,0
900.759798,168,13092.705522,1
-1307.011772,121,13093.381279,0
1379.077684,101,13093.979314,1
545.088156,228,13095.241402,1
-375.793648,72,13095.835667,0
-2012.574036,401,13098.298092,0
143.259828,293,13100.135567,1
1369.226536,109,13100.797566,1
1626.174703,74,13101.387792,1
-555.847646,334,13103.297389,1
-2142.922213,401,13105.783345,0
981.208947,155,13106.44926,1
697.920239,197,13107.699147,1
-2390.612521,401,13110.204375,0
-454.920247,61,13110.796667,0
701.376909,204,13112.069908,1
1204.287934,127,13112.719587,1
-73.162114,283,13114.591655,1
-1258.600964,134,13115.760841,0
1280.343931,121,13116.416821,1
1299.513651,120,13117.082051,1
1316.757328,112,13117.730117,1
1584.463099,79,13118.365088,1
-541.011328,401,13121.041486,0
1438.377332,100,13121.870018,1
1387.304295,106,13122.703383,1
1523.251445,88,13123.453669,1
-1261.729121,395,13126.446789,1
1347.601231,114,13127.227001,1
1076.452876,155,13127.959334,1
-1210.418653,101,13128.671754,0
868.181667,168,13130.022627,1
1234.917809,126,13130.78142,1
680.643149,195,13132.139968,1
909.157097,174,13133.365474,1
745.853358,209,13134.692872,1
-1212.809367,400,13137.41672,1
1300.866438,121,13138.335359,1
536.713333,227,13140.356401,1
1368.49783,109,13141.125388,1
-422.467131,138,13141.817839,0
1155.84005,137,13142.579593,1
-1417.997833,198,13143.9925,0
-542.336918,401,13146.827275,0
849.746175,167,13148.157506,1
-2058.696434,401,13150.772789,0
906.152886,178,13152.065989,1
-1468.711737,401,13155.105015,0
-578.738458,233,13156.526168,0
1137.615336,134,13157.832528,1
-1092.259927,249,13159.340235,0
-1309.840017,120,13160.015219,0
1379.385986,113,13160.76202,1
1351.477989,107,13161.485952,1
1078.783434,144,13162.713975,1
-517.652554,401,13165.340693,0
778.498361,172,13166.627393,1
1444.836867,94,13167.345785,1
321.503563,276,13169.141498,1
-880.270326,387,13171.900033,1
-2267.394795,400,13174.679484,0
1283.215856,117,13175.345643,1
1341.669493,113,13176.566626,1
-1324.653635,143,13177.303014,0
752.502368,174,13178.581711,1
1110.018128,138,13179.316229,1
971.7478,160,13180.79226,1
1378.725033,108,13181.419842,1
1258.2612,125,13182.064261,1
1252.926758,121,13182.715496,1
703.898331,177,13183.9183,1
-419.912296,55,13184.479723,0
1417.79692,103,13185.106438,1
943.586742,158,13185.775645,1
851.583561,166,13186.970049,1
1106.358907,140,13187.624701,1
1542.799337,85,13188.212389,1
969.540231,155,13189.416562,1
1440.799524,97,13190.027672,1
1237.461017,123,13190.658916,1
852.168521,166,13191.359294,1
1208.663506,125,13192.542494,1
1638.935079,68,13192.622691,1
1138.663107,137,13193.827437,1
986.366917,155,13194.506207,1
823.590211,170,13195.74228,1
-1617.108999,164,13196.964309,0
1135.969342,134,13197.643038,1
1334.570054,112,13198.267526,1
917.137589,162,13199.477043,1
1487.92943,89,13200.110031,1
1181.601131,129,13200.744814,1
861.313873,169,13201.973166,1
324.666106,233,13203.281088,1
1281.692661,120,13203.937295,1
888.265387,169,13205.168195,1
1346.765699,109,13205.816995,1
1276.120664,122,13206.51878,1
1149.051295,134,13207.20704,1
1352.580078,107,13208.414417,1
1195.844393,129,13209.123797,1
1264.693937,120,13209.986324,1
-1316.794883,81,13210.763705,0
241.408954,243,13212.21503,1
1120.737748,136,13213.603845,1
1366.387315,110,13214.294146,1
888.478438,168,13215.163978,1
1537.859177,83,13215.822782,1
873.577238,171,13217.251655,1
1271.58347,118,13217.975886,1
1251.99409,119,13218.713658,1
-644.668277,186,13220.137832,0
1123.162721,136,13221.496461,1
-674.444301,180,13222.284822,0
731.592311,179,13223.555754,1
1538.421617,85,13224.202159,1
1161.333378,131,13224.927637,1
1176.398051,131,13226.176786,1
-381.797663,85,13226.294024,0
1540.812588,83,13226.905604,1
1346.171461,109,13227.696817,1
649.75366,198,13229.297087,1
-634.194272,176,13230.611405,0
783.104679,182,13231.984876,1
872.226772,172,13233.392731,1
-466.27875,115,13234.078225,0
1341.895926,108,13234.824059,1
-1624.547941,401,13237.625007,0
-306.075451,301,13239.502731,1
938.61548,157,13240.251147,1
1179.249695,137,13241.536527,1
-381.329097,98,13242.198819,0
1481.226872,91,13242.826028,1
-1647.740086,401,13245.440729,0
-329.622704,57,13245.510813,0
-341.961201,67,13246.122619,0
936.424179,158,13247.424413,1
917.751615,161,13248.402438,1
-417.393127,95,13249.142238,0
-437.887307,102,13249.83259,0
1052.645071,146,13251.212856,1
858.989929,170,13251.973928,1
1589.458612,78,13252.669043,1
1277.199158,119,13253.430085,1
1078.437028,141,13254.668886,1
1107.849558,139,13255.329103,1
-1502.268392,401,13257.954092,0
1059.304374,145,13259.202677,1
1548.850968,82,13259.302408,1
947.309767,155,13260.586471,1
1536.442116,84,13261.249661,1
-1249.536568,401,13263.890381,0
974.708463,152,13264.627281,1
1145.781416,130,13265.895586,1
1234.90837,117,13266.662224,1
-1489.321524,401,13269.603516,0
933.531186,155,13270.429896,1
-1564.667206,401,13273.231945,0
1535.950826,83,13273.926587,1
-1069.813308,242,13275.896301,0
1299.012108,115,13276.544928,1
1419.319783,100,13277.234123,1
151.184863,248,13278.575166,1
1381.179482,107,13279.235134,1
1452.537039,94,13279.897014,1
1341.447291,111,13280.561822,1
1304.076118,115,13281.245389,1
1520.32963,86,13281.88389,1
1416.800738,97,13282.648773,1
1253.979565,119,13283.53657,1
253.79479,260,13285.619959,1
-1617.157727,401,13288.491891,0
1304.625328,111,13289.158151,1
-1337.158892,401,13291.808341,0
-626.977816,150,13293.065605,0
302.010713,250,13294.475159,1
-883.873296,348,13297.170646,1
1002.687036,149,13297.867681,1
943.384919,162,13299.081436,1
829.979111,180,13300.310909,1
4.466642,264,13301.637154,1
-1090.568439,401,13304.134126,0
1166.374048,137,13305.324135,1
756.179679,190,13306.577646,1
-398.182361,336,13308.493449,1
1289.058666,116,13309.140479,1
-437.821418,134,13309.793033,0
1356.565734,105,13310.432897,1
288.090321,245,13312.242407,1
-381.687113,102,13312.88551,0
886.570703,164,13314.07716,1
1185.632966,130,13314.749105,1
-584.803578,197,13316.006978,0
1415.818115,99,13316.641112,1
781.16607,177,13317.889873,1
-566.428642,169,13318.577395,0
-368.0106,87,13319.203223,0
777.715804,176,13320.433095,1
352.158412,242,13321.817301,1
1380.744014,105,13322.485895,1
-1247.376268,401,13325.411813,0
1442.324979,100,13326.179284,1
-1035.110171,401,13328.932415,0
862.714298,174,13330.357065,1
-1626.558451,401,13333.179189,0
1004.441599,156,13334.601504,1
514.127121,222,13336.038392,1
1427.620861,97,13336.748254,1
1513.759913,89,13337.424469,1
1160.624885,132,13338.229987,1
1414.694976,95,13338.927179,1
1386.832992,105,13339.601398,1
-46.57981,299,13341.766917,1
-1665.069365,401,13344.624376,0
-927.921537,389,13347.376216,1
1348.812539,106,13348.004869,1
1214.514473,127,13348.683038,1
-503.872562,186,13349.989872,0
1550.416605,80,13350.615446,1
-608.263302,239,13351.998196,0
280.280912,249,13354.299734,1
1417.905137,99,13354.954046,1
-1771.633382,244,13356.473039,0
275.523891,234,13358.485537,1
-121.538664,300,13360.607516,1
1308.880155,116,13361.297666,1
874.405482,169,13362.006296,1
-1610.35367,214,13363.889009,0
532.89794,221,13365.259239,1
778.275025,190,13366.588414,1
1191.926092,132,13367.513052,1
690.007552,203,13368.965312,1
-594.038765,381,13371.790857,0
1211.26076,128,13372.593357,1
623.848785,211,13373.991479,1
1174.547209,126,13375.281259,1
1077.406537,142,13376.057584,1
-566.411116,142,13376.831639,0
1467.879845,89,13377.472782,1
-1474.504966,401,13380.055608,0
-1138.460693,202,13381.381295,0
260.811519,251,13383.25056,1
1360.199391,113,13383.918224,1
746.316426,192,13385.238322,1
-651.174083,401,13388.254825,0
-1354.137511,324,13390.434161,0
557.166623,211,13391.819447,1
-1450.016244,205,13393.2277,0
-723.549534,334,13395.991337,0
-1278.351719,271,13397.473146,0
-1255.664773,249,13399.333657,0
-1252.22181,276,13401.299208,0
-1509.504488,171,13402.017218,0
909.762981,163,13403.292344,1
1419.65161,99,13403.970458,1
934.050836,163,13405.287747,1
1196.958102,131,13405.984358,1
-1056.187354,282,13408.341494,0
534.499237,213,13409.730033,1
1502.964457,88,13410.457836,1
-2789.496535,401,13413.236592,0
-455.458107,149,13413.956433,0
-581.936399,192,13415.238312,0
-2020.449814,401,13417.872819,0
1509.585299,87,13418.523796,1
-485.923634,145,13419.209685,0
-346.401369,56,13419.80028,0
1110.499545,136,13420.532083,1
-1364.204606,92,13421.178871,0
-1201.48586,401,13423.957608,0
1472.834845,90,13424.635921,1
-731.82791,401,13427.68653,0
519.867639,207,13429.097253,1
1312.489753,112,13429.833776,1
1395.581526,101,13430.506504,1
349.538621,231,13432.313287,1
1688.620129,63,13432.402289,1
-393.049412,118,13433.62587,0
-1577.436348,401,13436.502404,0
251.616446,222,13437.999744,1
-330.637104,41,13438.055254,0
776.472614,178,13439.465451,1
1544.372131,82,13440.147953,1
992.666817,151,13440.939499,1
936.906997,157,13442.308369,1
558.625246,232,13443.825388,1
1110.626044,137,13445.052184,1
1140.15887,142,13445.756987,1
-1310.885312,127,13446.443485,0
-1153.331828,158,13447.671437,0
-1340.737192,107,13448.352251,0
1099.051435,151,13449.071279,1
1356.109748,104,13449.744992,1
1437.606762,98,13450.397132,1
1550.072032,81,13451.039266,1
905.609179,163,13452.592317,1
712.538391,185,13454.047124,1
-1688.134824,201,13455.470178,0
-421.411369,95,13456.120552,0
1294.71528,118,13456.844446,1
941.258067,161,13457.671049,1
727.264661,184,13459.059196,1
-466.226041,133,13460.368604,0
1141.68884,134,13461.069145,1
-1302.584896,96,13461.697171,0
1238.679568,124,13462.426193,1
-1896.187761,278,13464.372339,0
1267.279402,123,13465.070965,1
1447.729544,94,13465.772461,1
1288.548139,117,13466.704268,1
1400.279109,104,13467.460955,1
-1309.50033,108,13468.157413,0
1278.462427,120,13469.489533,1
1295.546606,116,13470.174055,1
770.998313,177,13471.564707,1
-481.3787,118,13472.247059,0
660.977554,221,13473.698874,1
-1334.058823,93,13474.339078,0
-548.42021,143,13475.130144,0
1052.897209,149,13476.453101,1
-540.221478,189,13477.705153,0
1569.229316,80,13477.803849,1
1167.243352,136,13479.068245,1
1382.370046,107,13479.728451,1
841.735635,169,13480.982572,1
1162.486887,139,13481.796264,1
-1257.468774,93,13482.656762,0
371.222497,238,13484.139663,1
1362.160456,112,13484.858842,1
-1463.166227,259,13486.905354,0
1072.362913,152,13487.716946,1
1587.518311,80,13488.345744,1
-1014.072876,169,13489.761453,0
932.739863,162,13491.130827,1
815.521814,176,13491.950005,1
719.927435,193,13493.225327,1
927.222734,164,13494.482755,1
1408.245739,104,13495.102638,1
692.587081,192,13496.378334,1
1231.787921,125,13497.088776,1
-927.71027,401,13499.842648,0
840.762749,179,13501.473371,1
1547.52684,85,13502.133296,1
-1263.042405,82,13502.818109,0
413.125768,229,13504.281237,1
1218.229646,130,13505.040036,1
1063.384528,153,13506.395985,1
-343.447703,58,13506.469268,0
1133.014009,140,13507.662307,1
-591.383052,401,13510.291301,0
1218.29814,132,13511.015074,1
646.976924,201,13512.290439,1
1028.907834,154,13513.558291,1
826.810485,181,13514.260619,1
-436.709671,106,13514.909018,0
1508.611082,89,13515.537537,1
1326.001683,113,13516.223449,1
1225.55986,127,13517.46786,1
1188.307156,137,13518.186008,1
1090.850629,139,13519.694519,1
784.49162,185,13520.587376,1
1226.967609,127,13521.857928,1
1174.771475,134,13522.645124,1
-440.689513,90,13523.312413,0
1125.398386,145,13524.075581,1
1195.188658,132,13525.385082,1
1136.209819,139,13526.176936,1
1024.96344,151,13527.507505,1
892.454672,166,13528.20187,1
831.783013,172,13529.479876,1
-555.727459,314,13531.500408,0
1355.650487,105,13532.16588,1
-401.474622,337,13534.575953,1
-747.660523,401,13537.360269,0
818.956442,176,13538.790378,1
-427.815277,127,13540.063068,0
795.205682,178,13540.867211,1
158.158323,274,13542.960367,1
558.677218,229,13544.285921,1
1494.111553,90,13544.911376,1
717.135827,194,13546.230211,1
1376.432996,108,13546.92254,1
328.063251,269,13548.913797,1
1201.562639,129,13549.838848,1
1410.149889,102,13550.580591,1
-762.722725,401,13553.318925,0
1537.327206,91,13554.023084,1
-1566.251579,177,13555.391938,0
1389.338342,110,13556.126475,1
-542.503588,194,13557.525406,0
837.280283,181,13558.951168,1
-231.66477,287,13560.870343,1
-444.265027,159,13561.602569,0
-1138.594792,196,13562.838031,0
-852.330188,355,13565.429837,1
-1615.305056,401,13568.465645,0
1403.06608,100,13569.189566,1
-851.592451,336,13571.315903,1
629.558857,197,13572.76786,1
151.499339,249,13574.827684,1
-351.7249,54,13574.902301,0
-375.65755,65,13575.524373,0
1570.098065,86,13576.176404,1
-1585.070568,298,13578.096969,0
-1078.993041,332,13580.138471,0
-1260.576737,170,13581.69804,0
1455.356784,97,13582.466755,1
942.624341,160,13583.230926,1
-334.638322,44,13583.828869,0
-333.459148,45,13583.893596,0
-1375.818061,128,13584.674819,0
1552.840954,85,13585.306681,1
1068.067082,146,13586.692239,1
1505.949651,91,13587.36437,1
1041.604467,151,13588.135659,1
-1286.124717,401,13591.0131,0
-472.494448,134,13591.738474,0
-527.700268,175,13592.940736,0
-1373.434117,157,13594.191358,0
-840.136334,401,13596.821088,0
-542.064281,401,13599.719973,0
1006.395451,148,13600.37262,1
-434.992133,121,13601.032571,0
-964.387709,401,13603.49271,0
-1771.671375,201,13605.262,0
1323.696284,110,13605.883098,1
-449.665035,139,13606.532066,0
-689.730581,401,13609.024838,0
-883.035695,401,13611.525116,0
1362.88476,107,13612.182134,1
1335.454108,111,13612.829402,1
979.392783,156,13614.048229,1
773.920937,193,13615.273597,1
-137.15727,323,13617.193806,1
899.698947,176,13618.440043,1
1458.523054,94,13619.066866,1
-584.122323,216,13620.343477,0
-481.232513,148,13621.049438,0
623.596336,201,13622.296523,1
833.607617,182,13623.573326,1
776.763276,179,13624.815147,1
1645.530433,70,13625.43375,1
1416.238297,100,13626.108565,1
-661.48875,234,13627.492508,0
-989.722326,357,13629.806564,0
1142.238928,140,13631.175912,1
-1653.762386,378,13633.954615,0
-14.879672,292,13636.080301,1
257.544014,279,13637.58632,1
1446.417539,99,13638.300525,1
-2350.17892,401,13641.131481,0
-494.292812,80,13641.813313,0
1392.029966,106,13642.565844,1
1575.829565,81,13643.262727,1
910.28627,190,13644.672994,1
-794.371239,401,13647.457965,0
984.822339,145,13648.23581,1
1425.772996,101,13648.974734,1
181.396315,264,13651.063329,1
357.5205,239,13652.395888,1
1569.274197,78,13653.015846,1
268.330264,260,13654.937953,1
1174.1562,131,13655.681006,1
1138.885127,139,13656.984587,1
-402.372009,387,13659.040941,1
824.496499,178,13660.346721,1
-1143.753339,305,13662.373262,0
1015.828865,154,13663.943548,1
-719.390155,301,13666.06104,0
-417.351909,375,13668.875028,1
960.833575,166,13669.634522,1
-607.842235,315,13671.740089,0
996.383794,165,13672.960451,1
1536.758692,86,13673.62178,1
-809.271517,333,13675.652633,0
-600.143571,257,13677.852717,0
-579.861014,157,13678.684967,0
229.760746,269,13680.816076,1
-643.305864,252,13682.853041,0
-724.25526,385,13685.082597,1
1308.695919,115,13686.286788,1
1453.747249,96,13686.397211,1
906.427758,156,13687.644012,1
925.300093,170,13688.944677,1
1165.806882,133,13689.634712,1
1256.333625,127,13690.341709,1
-7.281778,295,13692.703373,1
1185.079189,125,13693.996505,1
741.941664,194,13694.8805,1
1302.950501,117,13696.142724,1
-652.049512,269,13697.622801,0
441.964546,228,13699.633288,1
1550.843081,83,13699.735598,1
-400.984576,110,13701.0886,0
1203.533364,125,13701.796195,1
1298.639167,116,13702.41452,1
920.318285,166,13703.642387,1
1539.008389,89,13704.290809,1
380.766785,232,13705.689452,1
926.376199,170,13706.974211,1
-569.625586,192,13707.664118,0
-614.96683,204,13708.967065,0
1191.575775,134,13710.201993,1
1032.332996,153,13710.937155,1
-1042.362782,282,13713.184361,0
1177.114632,136,13714.513477,1
1110.73207,145,13715.303745,1
881.141894,165,13716.685952,1
-509.981577,168,13717.375372,0
900.680292,164,13718.604362,1
309.823663,242,13719.96998,1
957.898635,161,13721.286458,1
1100.070007,141,13722.051991,1
-551.590408,176,13723.677188,0
1310.332404,115,13724.366359,1
1355.108953,110,13725.088284,1
1103.829071,137,13726.433026,1
1011.73484,147,13727.197827,1
1473.336369,95,13727.944872,1
1185.223757,126,13728.621445,1
-380.295974,107,13729.756629,0
592.567949,199,13731.072211,1
-514.907296,176,13731.835951,0
873.801,162,13733.063065,1
1314.244856,116,13733.733507,1
1002.895776,147,13734.945442,1
774.060235,181,13735.70945,1
-377.587442,97,13736.364,0
-450.567011,169,13737.650123,0
-565.107173,178,13738.947995,0
154.18309,277,13741.311194,1
-477.5457,170,13742.085499,0
823.24938,168,13743.476807,1
466.04792,235,13744.962684,1
1221.207036,127,13746.271337,1
448.899226,240,13747.728819,1
1620.997008,70,13748.342212,1
-437.283317,143,13749.008847,0
1266.890057,120,13749.698955,1
-501.46051,200,13751.033112,0
850.869694,162,13752.323057,1
422.825448,240,13753.985243,1
494.990421,228,13756.00724,1
485.289097,229,13757.50831,1
-1023.61162,315,13759.659677,0
1066.182392,136,13760.442415,1
1054.1997,140,13761.743394,1
-851.639679,250,13763.07492,0
-410.845357,354,13765.659198,1
1215.114264,128,13766.353088,1
-916.133999,401,13769.397732,0
659.85819,202,13770.857398,1
1284.409952,112,13771.533941,1
-555.836343,117,13772.290401,0
-515.936221,178,13773.68622,0
1043.392099,142,13774.912422,1
-995.481666,401,13777.612369,0
-576.047642,183,13778.354732,0
1182.937279,130,13779.867072,1
1259.213795,118,13780.673924,1
913.483419,153,13781.426939,1
-1205.601533,188,13782.877052,0
931.872254,153,13784.146737,1
-770.433719,304,13786.290836,0
-527.36045,184,13787.6684,0
-518.187772,200,13789.110372,0
-917.807088,401,13791.70704,0
1044.736476,141,13792.404924,1
1151.649026,129,13793.149908,1
1470.408963,91,13793.812772,1
1012.374053,142,13795.126658,1
-875.916772,197,13796.729012,0
929.457799,153,13797.493812,1
-1049.717704,197,13798.938361,0
-403.682501,116,13799.606543,0
1279.812992,117,13800.952872,1
1222.226258,120,13801.644538,1
1169.174294,132,13802.392302,1
132.419608,282,13804.510771,1
934.682473,168,13805.836874,1
1242.815767,121,13806.500675,1
1424.554722,97,13807.13094,1
1013.816759,143,13807.836206,1
1447.742002,93,13808.506617,1
1435.614336,100,13809.15728,1
1361.752281,106,13809.849758,1
1163.703584,124,13810.535071,1
1036.734319,148,13812.078039,1
-524.581252,197,13813.51977,0
1080.445386,136,13814.27054,1
990.417177,144,13815.603039,1
984.938231,145,13816.349983,1
1442.490714,96,13817.089265,1
988.68991,145,13818.309223,1
-602.940497,269,13819.653133,0
-1278.206634,116,13820.337008,0
1378.136021,99,13821.002943,1
1384.326067,104,13821.616864,1
779.298362,188,13822.9267,1
824.611898,175,13824.184813,1
1045.906981,139,13824.901601,1
966.09132,152,13826.163549,1
-405.428086,150,13826.895149,0
996.603974,158,13828.115746,1
-423.413862,110,13828.81036,0
-466.385163,204,13830.142168,0
1317.005619,109,13830.807266,1
1429.883261,105,13831.482905,1
767.513461,181,13833.050985,1
1443.587623,95,13833.773701,1
832.702849,171,13835.109535,1
-1043.256007,401,13838.012931,0
926.201221,166,13838.789904,1
903.028696,167,13840.187962,1
-913.764445,401,13842.958014,0
983.323198,155,13844.158091,1
1266.154791,116,13844.832752,1
1278.716887,114,13845.527821,1
1217.319738,132,13846.218871,1
-1419.474266,278,13848.253237,0
516.785212,232,13849.921194,1
1035.877107,155,13851.211779,1
1533.370513,84,13851.926263,1
1527.546453,86,13852.594561,1
1409.730125,101,13853.292871,1
1192.394472,135,13854.087739,1
-451.039047,401,13856.686792,0
-535.947596,198,13857.993217,0
-803.971382,166,13859.219122,0
-888.405213,356,13861.187226,0
823.57825,184,13862.477356,1
-1138.635206,271,13864.43849,0
985.95555,166,13865.240728,1
850.18949,160,13866.804071,1
-606.351046,316,13868.951658,0
1468.288151,90,13869.591918,1
232.305003,306,13871.715532,1
-441.75674,186,13873.116299,0
1452.89067,95,13873.750465,1
-519.2942,193,13875.2101,0
1254.025218,116,13875.909461,1
-653.792493,344,13878.423708,0
546.333551,216,13879.785644,1
736.553319,223,13881.178478,1
517.505676,230,13882.858841,1
-393.432522,93,13883.518501,0
-738.297174,265,13885.626585,0
741.05006,191,13887.083533,1
1004.958749,159,13887.825172,1
1446.372949,93,13888.583181,1
1133.595464,134,13889.903246,1
-689.666292,401,13892.477109,0
884.165766,155,13893.192003,1
-415.719523,108,13893.893366,0
-602.783898,307,13896.144247,0
1117.059309,140,13897.504203,1
-681.506874,352,13899.521231,0
-605.56879,295,13901.508869,0
887.352054,158,13902.756411,1
1016.359486,159,13903.67885,1
1488.612441,89,13904.472021,1
1360.970472,104,13905.209515,1
-1330.6977,112,13905.885191,0
-728.927285,401,13908.673038,0
-348.26733,263,13910.621348,0
-533.078235,190,13911.939127,0
943.587021,177,13913.266392,1
-527.496022,401,13915.900615,0
1000.523231,160,13916.644354,1
-893.938871,251,13918.604532,0
1571.347045,80,13919.303456,1
-819.899857,401,13922.317118,0
876.084745,166,13923.161386,1
827.430219,186,13924.548584,1
1033.331589,140,13925.868574,1
1675.426184,67,13925.953633,1
-651.262444,401,13928.69765,0
-343.958136,367,13931.272986,0
1023.088762,153,13932.016114,1
1161.553087,139,13933.250169,1
-461.918636,151,13934.01317,0
1221.631661,122,13935.230679,1
-859.844904,329,13937.323798,0
-491.818063,183,13938.928881,0
-561.952606,401,13941.784696,0
271.016467,274,13943.319325,1
-560.243941,174,13944.606503,0
-454.099795,140,13945.862185,0
-391.926859,96,13946.538558,0
659.741593,211,13947.915845,1
-580.01339,326,13950.222305,0
-670.979205,236,13951.729441,0
1426.137454,120,13952.47714,1
544.022306,232,13954.446628,1
-1064.027556,301,13956.435822,0
1358.981355,112,13957.108304,1
-411.761868,201,13958.354693,0
-549.306115,401,13960.979717,0
-397.257457,98,13961.652704,0
979.170516,152,13962.363324,1
1051.744062,145,13963.642859,1
873.694263,185,13965.240813,1
886.795942,174,13966.099825,1
919.874184,167,13967.428838,1
1049.145455,149,13968.805756,1
1082.076785,137,13969.557444,1
1365.826752,104,13970.330909,1
985.07301,153,13971.620162,1
893.727648,173,13972.3193,1
1345.954534,105,13972.99697,1
-685.241066,309,13975.011996,0
1170.174121,130,13976.295414,1
1140.794338,159,13977.285318,1
-454.339773,397,13980.229619,1
1146.816951,131,13981.535226,1
936.884074,172,13982.373026,1
-435.802893,354,13984.916769,0
926.891284,158,13985.67056,1
-750.987888,275,13987.643883,0
1393.461157,103,13988.407374,1
835.210884,183,13990.043024,1
483.640897,248,13992.078546,1
-580.2164,269,13993.56189,0
190.868528,307,13995.62411,1
993.558733,167,13996.907429,1
-609.100605,193,13998.260646,0
-757.191718,401,14001.164533,0
962.364353,162,14002.570405,1
-936.359742,273,14004.077994,0
-533.277982,385,14006.834626,1
-1120.315106,401,14009.688276,0
1393.555846,101,14010.420587,1
1112.302112,142,14011.65794,1
-696.579612,401,14014.270861,1
-688.160741,266,14015.657613,0
1358.29944,107,14016.310765,1
-712.131264,401,14019.018663,0
-1275.781112,401,14022.02346,0
1229.544963,125,14023.278024,1
655.910353,197,14024.701612,1
1313.612291,110,14025.40381,1
-527.980611,222,14026.862595,0
-423.345946,236,14028.389159,0
937.152241,191,14029.689667,1
1359.690858,106,14030.339907,1
1345.700375,107,14031.011485,1
1012.294129,160,14032.337775,1
988.738346,184,14033.686503,1
-352.819192,216,14035.334328,0
128.344739,246,14036.832216,1
-422.221416,265,14038.934589,0
638.508199,203,14040.263494,1
-381.089508,102,14040.929727,0
549.085615,212,14042.236603,1
993.956144,147,14043.508792,1
530.009669,216,14044.832177,1
1511.086456,93,14045.484147,1
1050.008727,149,14046.198417,1
1258.342932,126,14046.87233,1
1518.561891,85,14047.486846,1
732.922065,197,14048.795996,1
807.360503,180,14050.100933,1
1063.356282,142,14050.823803,1
1289.438652,117,14052.030475,1
1244.991656,123,14052.715723,1
397.881175,227,14054.345398,1
1066.446975,147,14055.709053,1
1012.058435,146,14056.486731,1
887.600347,160,14057.860307,1
815.240214,179,14058.655357,1
1273.372688,121,14059.942044,1
626.960163,204,14061.382889,1
1190.731984,127,14062.088992,1
1136.707545,138,14062.753803,1
1675.488496,65,14063.356906,1
428.686319,220,14064.73317,1
-2082.295959,264,14066.681897,0
662.345803,190,14068.276608,1
1233.367302,124,14069.08676,1
861.863105,160,14070.442595,1
1232.811495,124,14071.245224,1
1127.798716,137,14071.969256,1
995.278656,160,14073.228689,1
1127.88618,133,14073.914873,1
1256.027457,118,14074.625331,1
-2107.290919,262,14076.495946,0
1489.410395,92,14077.145885,1
1461.374153,94,14077.760796,1
836.758477,192,14079.028784,1
1254.018796,117,14079.748797,1
1084.102861,139,14080.433983,1
1072.82799,138,14081.702407,1
1186.023858,129,14082.477792,1
867.112421,176,14084.075651,1
1256.673585,116,14084.797794,1
836.057848,171,14086.217338,1
1500.228967,90,14086.337324,1
1441.054988,97,14087.022404,1
94.777187,288,14089.151505,1
1056.649437,140,14090.549424,1
1099.456733,136,14091.282269,1
