#{"t_start": 1606382012.5693095, "env_id": "quad-withArm_1Dof-v0"}
r,l,t,finstate
1055.87358,139,5270.882605,1
934.740553,167,5271.454439,1
1366.54946,105,5271.744488,1
169.242383,290,5272.808063,1
-558.160424,154,5273.316456,0
1574.668929,80,5273.533899,1
807.984258,186,5274.174185,1
-1139.612147,272,5275.115277,0
1131.452766,134,5275.534675,1
-590.907993,401,5276.885081,0
506.347346,227,5277.63159,1
-437.205332,49,5277.765521,0
-510.365275,85,5278.069546,0
-1365.786132,167,5278.64388,0
-423.243816,58,5278.859876,0
-1596.353879,130,5279.30226,0
-637.855677,401,5280.649247,0
-658.241761,401,5281.941225,0
-454.039837,169,5282.533726,0
-590.510246,401,5283.934721,0
1484.468682,89,5284.219251,1
-514.644196,230,5285.028407,0
1210.811968,141,5285.467719,1
1432.337684,94,5285.758466,1
1169.604599,146,5286.24913,1
-503.175924,128,5286.710348,0
1508.072819,89,5287.033067,1
1475.810151,91,5287.311603,1
603.656118,225,5288.057232,1
-1628.300296,133,5288.523101,0
1204.210709,117,5288.951137,1
-488.687723,65,5289.183666,0
-469.521423,75,5289.416064,0
1246.863063,118,5289.782717,1
-475.503004,59,5290.007434,0
1432.592244,95,5290.301498,1
-482.208138,204,5291.020775,0
-482.985947,107,5291.35633,0
667.94824,211,5291.993857,1
-525.660249,163,5292.609805,0
1194.320025,115,5293.045087,1
1329.500432,109,5293.355624,1
1352.284316,107,5293.703705,1
1538.320733,86,5293.982038,1
-439.337208,58,5294.153962,0
-409.72585,54,5294.374061,0
1230.331463,126,5294.833026,1
-498.517436,62,5295.017864,0
-526.278724,176,5295.602529,0
1409.872009,99,5295.879518,1
1340.848831,101,5296.238238,1
-446.718129,48,5296.417966,0
969.775001,180,5297.0411,1
-450.14567,62,5297.253888,0
1212.583353,129,5297.658263,1
-460.466699,195,5298.300841,0
892.140534,174,5298.892939,1
-568.806973,401,5300.204442,0
1499.816492,86,5300.478462,1
-452.892299,72,5300.761105,0
-1134.649422,289,5301.691863,0
1221.482624,123,5302.089449,1
849.771695,180,5302.723233,1
-529.470389,121,5303.135129,0
-514.825966,227,5303.86365,0
-443.558418,59,5304.073517,0
-485.120829,64,5304.289664,0
-459.527039,62,5304.517802,0
-588.508979,401,5305.838964,0
1605.06752,75,5306.060274,1
1388.404685,98,5306.35384,1
1219.155803,115,5306.730479,1
1579.984998,77,5306.988285,1
1484.691023,90,5307.271388,1
-476.041695,52,5307.442115,0
-437.394946,76,5307.663032,0
1238.0149,119,5308.0513,1
-519.798272,61,5308.240639,0
1186.290024,125,5308.645713,1
1445.546306,98,5308.925911,1
-430.645905,52,5309.1108,0
-507.2607,60,5309.290728,0
1430.423634,99,5309.625479,1
-443.340241,57,5309.791372,0
-412.637952,45,5309.963536,0
1468.14845,92,5310.248988,1
1375.955607,100,5310.543471,1
1523.85784,85,5310.83115,1
-449.382849,60,5310.996409,0
-430.117344,199,5311.831271,0
-446.808046,57,5312.051216,0
-474.035639,72,5312.329722,0
-498.685643,66,5312.567537,0
-457.477238,58,5312.772455,0
-451.881414,53,5312.934697,0
1276.03398,111,5313.320423,1
1353.848181,109,5313.669902,1
-510.277028,183,5314.28569,0
1609.664862,77,5314.538541,1
-310.643334,161,5315.098319,0
-488.425271,58,5315.311859,0
-496.097549,72,5315.512928,0
-483.425261,215,5316.232011,0
-429.523998,187,5316.914732,0
-1634.156339,132,5317.340881,0
1494.25973,89,5317.585615,1
1464.629439,91,5317.89388,1
876.760093,177,5318.495158,1
-450.998078,66,5318.772206,0
-450.144823,71,5318.984376,0
-529.301647,62,5319.223132,0
-454.505396,50,5319.374663,0
1449.894422,91,5319.667642,1
1299.756718,113,5320.040658,1
1260.553107,115,5320.390873,1
-437.708519,58,5320.52761,0
-460.546186,53,5320.728293,0
-453.840787,59,5320.886016,0
1263.860014,114,5321.255121,1
-485.045797,54,5321.406701,0
-633.616395,401,5322.752335,0
-520.550695,60,5322.904714,0
1324.271232,108,5323.266838,1
-446.51589,59,5323.425485,0
1405.210492,98,5323.718871,1
-440.43008,61,5323.951422,0
-419.967749,148,5324.399156,0
-438.746393,54,5324.556448,0
-1024.05706,299,5325.697258,0
1438.263763,93,5326.040694,1
-458.625528,153,5326.560478,0
1267.358148,119,5326.98591,1
1389.368779,101,5327.321334,1
-485.775676,69,5327.565728,0
1274.677367,120,5327.955643,1
-507.042297,68,5328.149854,0
1396.375083,99,5328.491864,1
1316.130979,110,5328.89615,1
1401.103413,99,5329.236051,1
-504.586407,60,5329.405186,0
-504.266826,64,5329.632814,0
-444.707905,49,5329.768009,0
1237.271966,113,5330.156317,1
1393.418452,101,5330.530152,1
-380.998011,68,5330.749626,0
-438.353803,63,5331.007891,0
1254.767999,129,5331.436041,1
-460.704728,65,5331.62834,0
1422.125134,98,5331.941047,1
1566.382827,82,5332.263735,1
-496.737685,60,5332.445802,0
-416.717433,71,5332.735419,0
-345.941964,56,5332.91077,0
1261.551981,113,5333.27878,1
1357.042776,105,5333.631279,1
-459.278011,56,5333.780666,0
-487.685199,65,5334.010874,0
1574.771303,77,5334.266394,1
1328.63707,105,5334.629242,1
1329.314672,105,5335.025935,1
1408.760582,101,5335.369829,1
1324.813966,111,5335.728795,1
-1482.949101,225,5336.46465,0
1068.728999,179,5337.111137,1
1557.469869,82,5337.345463,1
-436.320946,64,5337.572965,0
-447.931104,59,5337.74581,0
1492.936537,89,5338.037392,1
-354.20058,52,5338.218705,0
-477.301262,57,5338.436042,0
-452.069937,64,5338.635138,0
1403.436003,100,5338.992152,1
1421.414015,97,5339.309688,1
-452.904781,50,5339.470801,0
-454.933978,59,5339.677114,0
1206.951992,163,5340.199041,1
1217.826502,121,5340.609007,1
1416.520479,98,5340.974275,1
-514.632634,61,5341.157077,0
1500.66458,88,5341.459054,1
1326.178745,109,5341.810649,1
1392.526991,98,5342.156957,1
-452.066908,70,5342.388777,0
-464.299329,67,5342.648147,0
-485.796381,61,5342.858513,0
-475.35838,73,5343.114784,0
1386.955707,105,5343.40286,1
1223.698964,117,5343.784731,1
-512.459325,67,5343.998912,0
1318.342154,108,5344.394643,1
-414.558004,57,5344.563849,0
1203.130713,124,5345.012505,1
-1478.05011,231,5345.775025,0
-402.573848,69,5346.006602,0
-410.802725,67,5346.223147,0
-460.026568,76,5346.513265,0
-474.596073,70,5346.729285,0
-417.14694,56,5346.972622,0
1423.663349,98,5347.277076,1
-518.863026,69,5347.497662,0
-387.879549,81,5347.772553,0
-434.001407,53,5347.910062,0
-437.936038,72,5348.16659,0
1244.75037,112,5348.513582,1
-492.626956,216,5349.28452,0
-455.254881,66,5349.507638,0
1308.533334,105,5349.821588,1
1355.201429,105,5350.174553,1
-598.757652,401,5351.567978,0
-445.425344,66,5351.78873,0
-506.743298,63,5351.965354,0
-1199.420962,214,5352.71818,0
-597.8692,401,5354.040969,0
-426.216956,57,5354.269403,0
1131.845966,125,5354.732954,1
-422.20499,48,5354.877011,0
1479.664065,93,5355.213281,1
1210.292804,123,5355.593427,1
-526.821165,70,5355.806342,0
-445.714809,59,5356.014429,0
1058.931145,141,5356.509792,1
1440.830294,95,5356.856066,1
-450.013545,70,5357.085694,0
1547.964837,82,5357.359284,1
-619.905339,401,5358.673327,0
1227.348708,125,5359.13502,1
-437.814958,52,5359.279471,0
1178.805052,119,5359.680459,1
1277.409273,109,5360.021738,1
665.158565,205,5360.767406,1
-477.111613,141,5361.254281,0
1193.234473,120,5361.651699,1
1550.543288,82,5361.885735,1
-390.530228,102,5362.213572,0
-453.355117,71,5362.501272,0
-462.494813,77,5362.742195,0
-499.583022,225,5363.506353,0
996.186556,155,5363.988467,1
1189.319198,121,5364.42795,1
-943.930434,311,5365.482402,0
1454.708164,91,5365.749283,1
1116.945697,125,5366.15044,1
-660.849665,401,5367.552193,0
1358.07988,109,5367.909264,1
-383.972177,58,5368.105892,0
1380.809496,104,5368.484109,1
-364.912661,54,5368.664676,0
-573.595266,401,5369.98639,0
1448.753243,95,5370.311275,1
490.37045,241,5371.175649,1
1435.836929,98,5371.457663,1
-382.592961,381,5372.748393,1
1164.30907,129,5373.20353,1
1386.967747,103,5373.539204,1
1525.096529,86,5373.846303,1
971.044182,165,5374.383274,1
1477.166379,90,5374.71612,1
-477.836821,58,5374.885011,0
752.217959,186,5375.510958,1
1242.515197,123,5375.896025,1
-506.378767,61,5376.054873,0
300.795782,281,5377.020857,1
1090.33386,135,5377.501925,1
1472.343945,91,5377.756295,1
1298.360711,116,5378.13534,1
1372.080528,102,5378.539022,1
-595.153757,401,5379.878079,0
-527.001763,401,5381.250704,0
189.896496,285,5382.157189,1
-431.119348,66,5382.390246,0
1510.178186,87,5382.674548,1
1521.082246,85,5382.886615,1
-509.40505,210,5383.5729,0
1207.913575,117,5383.959927,1
1536.749982,81,5384.164563,1
-481.080109,71,5384.42338,0
692.123249,217,5385.130617,1
1611.581624,74,5385.324666,1
1076.319108,153,5385.798225,1
1045.79879,136,5386.27272,1
-613.806112,401,5387.692017,0
1340.579607,101,5388.054142,1
-435.990761,64,5388.331313,0
1074.476739,144,5388.861598,1
-481.928844,187,5389.521624,0
1238.739237,129,5389.935159,1
1320.122271,107,5390.229699,1
1381.448761,108,5390.585299,1
1346.659329,103,5390.893975,1
-460.651295,62,5391.123785,0
1270.064598,118,5391.446558,1
-442.236465,209,5392.107514,0
1282.214906,116,5392.494901,1
-981.938016,264,5393.341855,0
1253.744346,120,5393.733026,1
-452.308607,185,5394.298238,0
1316.210604,111,5394.637191,1
1346.214544,105,5394.983953,1
-449.297259,83,5395.287316,0
1033.73075,147,5395.891522,1
1204.896723,123,5396.36032,1
1289.566871,115,5396.782011,1
-508.707556,183,5397.384147,0
1342.625687,115,5397.745536,1
-444.858755,64,5397.9865,0
1467.562662,91,5398.235992,1
-517.017955,64,5398.501144,0
1279.96898,110,5398.898981,1
-365.636919,113,5399.303182,0
-463.998598,63,5399.476153,0
1442.442368,97,5399.801793,1
-582.885227,236,5400.602941,0
-429.789848,46,5400.756943,0
-476.563586,59,5400.94365,0
1445.738837,94,5401.284678,1
-508.001473,71,5401.516972,0
1156.071318,123,5401.915805,1
-440.810842,47,5402.052776,0
1248.653697,120,5402.485288,1
-460.797367,63,5402.741866,0
1200.674652,116,5403.108298,1
-464.379985,62,5403.35248,0
1324.196832,112,5403.710526,1
-463.032387,60,5403.892293,0
-491.665527,56,5404.090908,0
1454.892866,93,5404.370103,1
1147.585219,121,5404.812184,1
1303.770596,112,5405.215303,1
1490.507237,90,5405.522204,1
1381.253458,103,5405.858503,1
-531.692912,70,5406.065421,0
1419.0897,97,5406.407258,1
-493.360655,83,5406.7299,0
-436.555878,53,5406.897125,0
-446.021311,59,5407.127671,0
1455.150989,95,5407.407759,1
-457.734708,162,5407.954912,0
1367.031196,102,5408.243129,1
-377.59155,68,5408.50116,0
-451.680743,54,5408.700254,0
1377.239268,104,5409.084265,1
-471.974704,54,5409.284999,0
-492.944502,70,5409.489704,0
1027.581348,173,5410.005073,1
-524.694227,65,5410.249315,0
1278.280733,114,5410.66356,1
1447.884629,96,5411.016639,1
-577.17518,157,5411.525817,0
-434.896471,47,5411.663153,0
-449.206697,48,5411.851475,0
1369.309376,107,5412.153919,1
-483.465727,57,5412.369471,0
1229.935042,120,5412.811926,1
1264.462678,105,5413.204151,1
-457.049445,57,5413.382717,0
-508.049675,60,5413.588204,0
1390.148753,103,5413.893813,1
1032.271187,146,5414.385342,1
-452.048815,60,5414.59988,0
996.660647,157,5415.165622,1
1359.401927,104,5415.511342,1
1177.449944,130,5415.906921,1
-441.758566,59,5416.082064,0
1266.647214,121,5416.48115,1
-508.199613,200,5417.206585,0
-428.563698,75,5417.476718,0
1280.060167,112,5417.789748,1
-468.613388,57,5417.975696,0
-520.620355,70,5418.193428,0
1382.30664,107,5418.568709,1
800.682896,183,5419.236237,1
1352.592297,106,5419.595813,1
1166.362152,132,5420.0092,1
1487.329924,89,5420.294971,1
-469.600753,66,5420.541778,0
-439.002771,61,5420.730405,0
-492.673869,71,5421.008726,0
1202.061123,127,5421.419791,1
-499.848989,70,5421.624626,0
1334.24114,108,5421.968215,1
-516.214703,59,5422.178168,0
-438.067198,54,5422.369596,0
-467.00166,54,5422.520632,0
1319.942414,108,5422.906126,1
1348.329914,106,5423.279907,1
482.530992,251,5424.106667,1
1437.876906,93,5424.431743,1
-532.855727,63,5424.638004,0
-415.367163,116,5425.05584,0
1475.452866,92,5425.384671,1
-494.383639,53,5425.53676,0
1236.127637,115,5425.907871,1
1305.736408,111,5426.285347,1
-485.361304,221,5427.076145,0
-428.787148,45,5427.211128,0
1171.042827,126,5427.640463,1
1513.97339,85,5427.928268,1
1425.999351,95,5428.255103,1
1135.718033,132,5428.709073,1
1278.13931,112,5429.106001,1
1356.000358,105,5429.408281,1
1100.023699,147,5429.862568,1
-471.451695,65,5430.107027,0
1134.690911,133,5430.58165,1
-362.260852,79,5430.875088,0
-413.234691,82,5431.14626,0
1376.23575,105,5431.507622,1
